collection_time_utc,source_weather,source_air,source_city_selection,units_weather,country_code,country_name,country_capital,country_population,continent,city_name,city_name_ascii,city_population,population_rank_in_country,city_timezone_geonames,geonames_feature_code,city_dem,geonameid,geonames_modification_date,geo_lat,geo_lon,weather_id,weather_main,weather_description,weather_icon,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,visibility,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,rain_3h,snow_1h,snow_3h,timezone_shift_seconds,weather_time_unix,weather_time_utc,sunrise_unix,sunrise_utc,sunset_unix,sunset_utc,station_country,station_type,city_id_openweather,city_name_api,cod,wind_compass,is_daytime,temp_category,comfort_proxy,has_rain,has_snow,air_time_unix,air_time_utc,aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3,aqi_label,pm25_category,weather_datetime_utc,air_datetime_utc,year,month,day,hour,day_of_week,is_weekend,season,temp_humidity_interaction,wind_pm25_interaction,pressure_temp_interaction,target_aqi_class,target_pm25,target_pm10
2026-05-10T23:20:27Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,TN,Tunisia,Tunis,11565204,AF,Sousse,Sousse,221715,3,Africa/Tunis,PPLA,24,2464915,2026-04-14,35.82539,10.63699,804,Clouds,overcast clouds,04n,19.26,19.04,19.26,19.26,1017,69,1017,1012,10000.0,1.29,157,0.94,93,0.0,0.0,0.0,0.0,3600,1778455227,2026-05-10T23:20:27Z,1778472939,2026-05-11T04:15:39Z,1778523125,2026-05-11T18:12:05Z,TN,stations,2464915,Sousse,200,SSE,0,mild,26.16,0,0,1778455227,2026-05-10T23:20:27Z,2,7.94,29.32,121.17,0.0,1.33,90.72,0.78,0.61,fair,low,2026-05-10T23:20:27Z,2026-05-10T23:20:27Z,2026,5,10,23,6,1,spring,1328.94,10.2426,19587.42,2,7.94,29.32
2026-05-10T23:20:28Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,TO,Tonga,Nuku'alofa,103197,OC,Nuku‘alofa,Nuku'alofa,22400,1,Pacific/Tongatapu,PPLC,1,4032402,2025-05-08,-21.13683,-175.20114,801,Clouds,few clouds,02n,26.18,26.18,26.18,26.18,1015,69,1015,1015,10000.0,3.09,190,,20,0.0,0.0,0.0,0.0,46800,1778455227,2026-05-10T23:20:27Z,1778522537,2026-05-11T18:02:17Z,1778562729,2026-05-12T05:12:09Z,TO,stations,4032402,Nuku'alofa,200,S,0,warm,33.08,0,0,1778455228,2026-05-10T23:20:28Z,1,1.0,4.03,64.99,0.0,0.02,56.36,0.03,0.0,good,low,2026-05-10T23:20:27Z,2026-05-10T23:20:28Z,2026,5,10,23,6,1,spring,1806.42,3.09,26572.7,1,1.0,4.03
2026-05-10T23:20:28Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,TR,Turkey,Ankara,82319724,AS,Istanbul,Istanbul,15701602,1,Europe/Istanbul,PPLA,39,745044,2026-04-14,41.01384,28.94966,802,Clouds,scattered clouds,03n,17.17,16.64,16.56,18.64,1014,65,1014,1009,10000.0,3.09,50,,40,0.0,0.0,0.0,0.0,10800,1778455228,2026-05-10T23:20:28Z,1778467846,2026-05-11T02:50:46Z,1778519428,2026-05-11T17:10:28Z,TR,stations,745044,Istanbul,200,NE,0,mild,23.67,0,0,1778455228,2026-05-10T23:20:28Z,2,12.78,19.23,128.46,0.0,7.29,33.49,1.89,18.51,fair,moderate,2026-05-10T23:20:28Z,2026-05-10T23:20:28Z,2026,5,10,23,6,1,spring,1116.0500000000002,39.4902,17410.38,2,12.78,19.23
2026-05-10T23:20:28Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,TR,Turkey,Ankara,82319724,AS,Ankara,Ankara,3517182,2,Europe/Istanbul,PPLC,874,323786,2026-03-24,39.91987,32.85427,802,Clouds,scattered clouds,03n,15.44,14.97,12.51,15.67,1013,74,1013,894,10000.0,0.71,191,0.71,39,0.0,0.0,0.0,0.0,10800,1778454991,2026-05-10T23:16:31Z,1778467067,2026-05-11T02:37:47Z,1778518333,2026-05-11T16:52:13Z,TR,stations,323786,Ankara,200,S,0,mild,22.84,0,0,1778455228,2026-05-10T23:20:28Z,1,5.36,15.54,101.96,0.0,2.57,40.26,0.35,10.37,good,low,2026-05-10T23:16:31Z,2026-05-10T23:20:28Z,2026,5,10,23,6,1,spring,1142.56,3.8056,15640.72,1,5.36,15.54
2026-05-10T23:20:29Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,TR,Turkey,Ankara,82319724,AS,Bursa,Bursa,3101833,3,Europe/Istanbul,PPLA,155,750269,2026-04-14,40.19559,29.06013,804,Clouds,overcast clouds,04n,15.56,15.21,15.56,15.56,1015,78,1015,970,10000.0,0.73,140,0.68,100,0.0,0.0,0.0,0.0,10800,1778455228,2026-05-10T23:20:28Z,1778467938,2026-05-11T02:52:18Z,1778519283,2026-05-11T17:08:03Z,TR,stations,750269,Bursa,200,SE,0,mild,23.36,0,0,1778455229,2026-05-10T23:20:29Z,2,10.08,19.88,101.17,0.0,2.55,54.93,1.51,8.05,fair,moderate,2026-05-10T23:20:28Z,2026-05-10T23:20:29Z,2026,5,10,23,6,1,spring,1213.68,7.3584,15793.4,2,10.08,19.88
2026-05-10T23:20:29Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,TT,Trinidad and Tobago,Port of Spain,1389858,,Chaguanas,Chaguanas,67433,1,America/Port_of_Spain,PPLA,18,3574810,2026-04-14,10.51667,-61.41667,801,Clouds,few clouds,02n,26.82,29.02,26.82,27.97,1014,76,1014,1010,10000.0,5.14,110,,20,0.0,0.0,0.0,0.0,-14400,1778455229,2026-05-10T23:20:29Z,1778406300,2026-05-10T09:45:00Z,1778451552,2026-05-10T22:19:12Z,TT,stations,7521937,Chaguanas,200,ESE,0,warm,34.42,0,0,1778454827,2026-05-10T23:13:47Z,1,2.59,11.11,117.53,0.0,0.28,26.28,0.08,0.37,good,low,2026-05-10T23:20:29Z,2026-05-10T23:13:47Z,2026,5,10,23,6,1,spring,2038.32,13.312599999999998,27195.48,1,2.59,11.11
2026-05-10T23:20:29Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,TT,Trinidad and Tobago,Port of Spain,1389858,,Mon Repos,Mon Repos,56380,2,America/Port_of_Spain,PPL,37,3574116,2018-12-05,10.27979,-61.4459,802,Clouds,scattered clouds,03n,26.71,28.81,26.71,26.71,1013,76,1013,1011,10000.0,3.64,76,8.17,44,0.0,0.0,0.0,0.0,-14400,1778455229,2026-05-10T23:20:29Z,1778406326,2026-05-10T09:45:26Z,1778451540,2026-05-10T22:19:00Z,TT,stations,3574116,Mon Repos,200,ENE,0,warm,34.31,0,0,1778455229,2026-05-10T23:20:29Z,1,2.53,10.52,119.28,0.0,0.24,25.6,0.07,0.34,good,low,2026-05-10T23:20:29Z,2026-05-10T23:20:29Z,2026,5,10,23,6,1,spring,2029.96,9.2092,27057.23,1,2.53,10.52
2026-05-10T23:20:30Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,TT,Trinidad and Tobago,Port of Spain,1389858,,San Fernando,San Fernando,55419,3,America/Port_of_Spain,PPLA,28,3573738,2026-04-14,10.27969,-61.46835,802,Clouds,scattered clouds,03n,26.68,28.75,26.68,26.68,1013,76,1013,1011,10000.0,3.64,76,8.17,44,0.0,0.0,0.0,0.0,-14400,1778455229,2026-05-10T23:20:29Z,1778406332,2026-05-10T09:45:32Z,1778451545,2026-05-10T22:19:05Z,TT,stations,3573738,San Fernando,200,ENE,0,warm,34.28,0,0,1778455229,2026-05-10T23:20:29Z,1,2.53,10.52,119.28,0.0,0.24,25.6,0.07,0.34,good,low,2026-05-10T23:20:29Z,2026-05-10T23:20:29Z,2026,5,10,23,6,1,spring,2027.68,9.2092,27026.84,1,2.53,10.52
2026-05-10T23:20:30Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,TW,Taiwan,Taipei,23451837,AS,Taipei,Taipei,7871900,1,Asia/Taipei,PPLC,5,1668341,2025-02-24,25.05306,121.52639,803,Clouds,broken clouds,04d,23.47,23.6,22.93,23.93,1011,66,1011,994,10000.0,3.6,270,,75,0.0,0.0,0.0,0.0,28800,1778455230,2026-05-10T23:20:30Z,1778447517,2026-05-10T21:11:57Z,1778495321,2026-05-11T10:28:41Z,TW,stations,1668341,Taipei,200,W,1,warm,30.07,0,0,1778455230,2026-05-10T23:20:30Z,3,29.04,32.52,280.3,2.37,15.25,13.96,4.48,3.39,moderate,high,2026-05-10T23:20:30Z,2026-05-10T23:20:30Z,2026,5,10,23,6,1,spring,1549.02,104.544,23728.17,3,29.04,32.52
2026-05-10T23:20:30Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,TW,Taiwan,Taipei,23451837,AS,New Taipei City,New Taipei City,4004367,2,Asia/Taipei,PPL,4,12908892,2025-02-24,25.06199,121.45703,803,Clouds,broken clouds,04d,23.53,23.66,22.99,23.99,1009,66,1009,1000,10000.0,3.6,270,,75,0.0,0.0,0.0,0.0,28800,1778455230,2026-05-10T23:20:30Z,1778447532,2026-05-10T21:12:12Z,1778495339,2026-05-11T10:28:59Z,TW,stations,1670029,Banqiao District,200,W,1,warm,30.13,0,0,1778455230,2026-05-10T23:20:30Z,3,29.04,32.52,280.3,2.37,15.25,13.96,4.48,3.39,moderate,high,2026-05-10T23:20:30Z,2026-05-10T23:20:30Z,2026,5,10,23,6,1,spring,1552.98,104.544,23741.77,3,29.04,32.52
2026-05-10T23:20:31Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,TW,Taiwan,Taipei,23451837,AS,Taichung,Taichung,2850285,3,Asia/Taipei,PPLA2,91,1668399,2025-06-14,24.1469,120.6839,701,Mist,mist,50d,24.5,25.17,23.7,24.5,1014,83,1014,994,2400.0,3.09,350,,100,0.0,0.0,0.0,0.0,28800,1778455230,2026-05-10T23:20:30Z,1778447806,2026-05-10T21:16:46Z,1778495436,2026-05-11T10:30:36Z,TW,stations,1668399,Taichung,200,N,1,warm,32.8,0,0,1778455231,2026-05-10T23:20:31Z,3,37.35,47.45,283.83,0.78,16.34,70.8,25.75,0.78,moderate,high,2026-05-10T23:20:30Z,2026-05-10T23:20:31Z,2026,5,10,23,6,1,spring,2033.5,115.4115,24843.0,3,37.35,47.45
2026-05-10T23:20:31Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,TZ,Tanzania,Dodoma,56318348,AF,Dar es Salaam,Dar es Salaam,5383728,1,Africa/Dar_es_Salaam,PPLA,24,160263,2026-04-14,-6.82349,39.26951,500,Rain,light rain,10n,23.18,23.93,23.18,23.18,1014,91,1014,1012,10000.0,2.8,193,5.12,39,0.22,0.0,0.0,0.0,10800,1778455231,2026-05-10T23:20:31Z,1778469879,2026-05-11T03:24:39Z,1778512442,2026-05-11T15:14:02Z,TZ,stations,160263,Dar es Salaam,200,SSW,0,warm,32.28,1,0,1778455231,2026-05-10T23:20:31Z,1,1.2,1.7,66.63,0.0,0.4,9.48,0.02,0.09,good,low,2026-05-10T23:20:31Z,2026-05-10T23:20:31Z,2026,5,10,23,6,1,spring,2109.38,3.36,23504.52,1,1.2,1.7
2026-05-10T23:20:31Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,TZ,Tanzania,Dodoma,56318348,AF,Mwanza,Mwanza,1104521,2,Africa/Dar_es_Salaam,PPLA,1144,152224,2026-04-14,-2.51667,32.9,500,Rain,light rain,10n,20.51,20.78,20.51,20.51,1013,83,1013,889,10000.0,2.83,209,3.91,77,0.12,0.0,0.0,0.0,10800,1778455231,2026-05-10T23:20:31Z,1778471074,2026-05-11T03:44:34Z,1778514304,2026-05-11T15:45:04Z,TZ,stations,152224,Mwanza,200,SSW,0,warm,28.81,1,0,1778455231,2026-05-10T23:20:31Z,1,5.21,7.69,125.24,0.0,1.21,23.06,0.17,0.78,good,low,2026-05-10T23:20:31Z,2026-05-10T23:20:31Z,2026,5,10,23,6,1,spring,1702.3300000000002,14.7443,20776.63,1,5.21,7.69
2026-05-10T23:20:32Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,TZ,Tanzania,Dodoma,56318348,AF,Dodoma,Dodoma,765179,3,Africa/Dar_es_Salaam,PPLC,1125,160196,2024-12-02,-6.17221,35.73947,801,Clouds,few clouds,02n,17.49,17.51,17.49,17.49,1016,85,1016,891,10000.0,3.43,90,9.52,19,0.0,0.0,0.0,0.0,10800,1778455231,2026-05-10T23:20:31Z,1778470676,2026-05-11T03:37:56Z,1778513340,2026-05-11T15:29:00Z,TZ,stations,160196,Dodoma,200,E,0,mild,25.99,0,0,1778455232,2026-05-10T23:20:32Z,1,0.74,1.52,73.18,0.0,0.4,21.25,0.04,0.23,good,low,2026-05-10T23:20:31Z,2026-05-10T23:20:32Z,2026,5,10,23,6,1,spring,1486.65,2.5382,17769.84,1,0.74,1.52
2026-05-10T23:20:32Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,UA,Ukraine,Kyiv,44622516,EU,Kyiv,Kyiv,2952301,1,Europe/Kyiv,PPLC,187,703448,2026-03-29,50.45466,30.5238,803,Clouds,broken clouds,04n,10.09,9.35,10.09,10.09,1013,84,1013,996,10000.0,1.69,334,3.66,83,0.0,0.0,0.0,0.0,10800,1778455232,2026-05-10T23:20:32Z,1778465794,2026-05-11T02:16:34Z,1778520724,2026-05-11T17:32:04Z,UA,stations,696050,Pushcha-Vodytsya,200,NNW,0,mild,18.49,0,0,1778455228,2026-05-10T23:20:28Z,1,1.44,1.96,113.5,0.0,1.14,39.95,0.05,2.7,good,low,2026-05-10T23:20:32Z,2026-05-10T23:20:28Z,2026,5,10,23,6,1,spring,847.56,2.4336,10221.17,1,1.44,1.96
2026-05-10T23:20:32Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,UA,Ukraine,Kyiv,44622516,EU,Kharkiv,Kharkiv,1421125,2,Europe/Kyiv,PPLA,128,706483,2026-04-13,49.98177,36.25475,804,Clouds,overcast clouds,04n,15.0,14.83,15.0,15.0,1011,87,1011,994,10000.0,1.38,23,3.19,100,0.0,0.0,0.0,0.0,10800,1778455232,2026-05-10T23:20:32Z,1778464522,2026-05-11T01:55:22Z,1778519246,2026-05-11T17:07:26Z,UA,stations,706483,Kharkiv,200,NNE,0,mild,23.7,0,0,1778455232,2026-05-10T23:20:32Z,1,7.98,8.88,124.72,0.0,3.38,42.34,1.56,6.39,good,low,2026-05-10T23:20:32Z,2026-05-10T23:20:32Z,2026,5,10,23,6,1,spring,1305.0,11.0124,15165.0,1,7.98,8.88
2026-05-10T23:20:33Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,UA,Ukraine,Kyiv,44622516,EU,Odesa,Odesa,1010537,3,Europe/Kyiv,PPLA,34,698740,2026-04-13,46.48572,30.74383,803,Clouds,broken clouds,04n,11.73,11.39,11.73,11.73,1013,93,1013,1010,10000.0,4.47,318,8.14,71,0.0,0.0,0.0,0.0,10800,1778455232,2026-05-10T23:20:32Z,1778466527,2026-05-11T02:28:47Z,1778519886,2026-05-11T17:18:06Z,UA,stations,698740,Odesa,200,NW,0,mild,21.03,0,0,1778455233,2026-05-10T23:20:33Z,1,4.1,4.32,114.33,0.0,1.2,46.71,0.35,0.49,good,low,2026-05-10T23:20:32Z,2026-05-10T23:20:33Z,2026,5,10,23,6,1,spring,1090.89,18.327,11882.49,1,4.1,4.32
2026-05-10T23:20:33Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,UG,Uganda,Kampala,42723139,AF,Kampala,Kampala,1680600,1,Africa/Kampala,PPLC,1223,232422,2025-12-14,0.31628,32.58219,804,Clouds,overcast clouds,04n,17.89,18.16,17.89,17.89,1014,93,1014,881,10000.0,1.52,314,2.31,89,0.0,0.0,0.0,0.0,10800,1778455233,2026-05-10T23:20:33Z,1778470932,2026-05-11T03:42:12Z,1778514599,2026-05-11T15:49:59Z,UG,stations,232422,Kampala,200,NW,0,mild,27.19,0,0,1778455233,2026-05-10T23:20:33Z,1,8.17,10.36,191.01,0.0,2.18,29.36,0.27,3.34,good,low,2026-05-10T23:20:33Z,2026-05-10T23:20:33Z,2026,5,10,23,6,1,spring,1663.77,12.4184,18140.46,1,8.17,10.36
2026-05-10T23:20:33Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,UG,Uganda,Kampala,42723139,AF,Nansana,Nansana,532800,2,Africa/Kampala,PPL,1218,10943053,2024-12-02,0.36389,32.52861,500,Rain,light rain,10n,17.82,18.14,17.82,17.82,1014,95,1014,881,10000.0,1.43,306,2.22,89,0.11,0.0,0.0,0.0,10800,1778455233,2026-05-10T23:20:33Z,1778470941,2026-05-11T03:42:21Z,1778514616,2026-05-11T15:50:16Z,UG,stations,228177,Namirembe,200,NW,0,mild,27.32,1,0,1778455233,2026-05-10T23:20:33Z,1,8.17,10.36,191.01,0.0,2.18,29.36,0.27,3.34,good,low,2026-05-10T23:20:33Z,2026-05-10T23:20:33Z,2026,5,10,23,6,1,spring,1692.9,11.6831,18069.48,1,8.17,10.36
2026-05-10T23:20:34Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,UG,Uganda,Kampala,42723139,AF,Kira,Kira,462900,3,Africa/Kampala,PPL,1168,231165,2024-12-02,0.4,32.63333,804,Clouds,overcast clouds,04n,18.07,18.41,18.07,18.07,1014,95,1014,886,10000.0,1.08,289,1.9,95,0.0,0.0,0.0,0.0,10800,1778455233,2026-05-10T23:20:33Z,1778470913,2026-05-11T03:41:53Z,1778514593,2026-05-11T15:49:53Z,UG,stations,231139,Kireka,200,WNW,0,mild,27.57,0,0,1778455234,2026-05-10T23:20:34Z,1,6.21,7.5,171.38,0.0,1.25,33.06,0.18,2.49,good,low,2026-05-10T23:20:33Z,2026-05-10T23:20:34Z,2026,5,10,23,6,1,spring,1716.65,6.7068,18322.98,1,6.21,7.5
2026-05-10T23:20:34Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,US,United States,Washington,327167434,,New York City,New York City,8804190,1,America/New_York,PPL,57,5128581,2026-03-07,40.71427,-74.00597,804,Clouds,overcast clouds,04d,18.55,18.42,17.21,20.19,1013,75,1013,1013,10000.0,3.09,210,,100,0.0,0.0,0.0,0.0,-14400,1778454818,2026-05-10T23:13:38Z,1778406246,2026-05-10T09:44:06Z,1778457650,2026-05-11T00:00:50Z,US,stations,5128581,New York,200,SSW,1,mild,26.05,0,0,1778455157,2026-05-10T23:19:17Z,2,4.8,5.43,148.91,0.09,5.15,95.15,1.82,1.43,fair,low,2026-05-10T23:13:38Z,2026-05-10T23:19:17Z,2026,5,10,23,6,1,spring,1391.25,14.832,18791.15,2,4.8,5.43
2026-05-10T23:20:34Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,US,United States,Washington,327167434,,Los Angeles,Los Angeles,3820914,2,America/Los_Angeles,PPLA2,96,5368361,2025-07-22,34.05223,-118.24368,800,Clear,clear sky,01d,24.58,24.61,19.06,28.26,1013,58,1013,993,10000.0,4.63,260,,0,0.0,0.0,0.0,0.0,-25200,1778455234,2026-05-10T23:20:34Z,1778417718,2026-05-10T12:55:18Z,1778467410,2026-05-11T02:43:30Z,US,stations,5368361,Los Angeles,200,W,1,warm,30.38,0,0,1778454948,2026-05-10T23:15:48Z,2,6.19,15.6,119.24,0.04,0.2,93.48,0.58,0.14,fair,low,2026-05-10T23:20:34Z,2026-05-10T23:15:48Z,2026,5,10,23,6,1,spring,1425.64,28.6597,24899.54,2,6.19,15.6
2026-05-10T23:20:34Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,US,United States,Washington,327167434,,Brooklyn,Brooklyn,2736074,3,America/New_York,PPLA2,18,5110302,2022-08-24,40.6501,-73.94958,804,Clouds,overcast clouds,04d,18.17,18.03,16.6,19.56,1013,76,1013,1013,10000.0,3.09,210,,100,0.0,0.0,0.0,0.0,-14400,1778455001,2026-05-10T23:16:41Z,1778406241,2026-05-10T09:44:01Z,1778457628,2026-05-11T00:00:28Z,US,stations,5110302,Brooklyn,200,SSW,1,mild,25.77,0,0,1778455073,2026-05-10T23:17:53Z,2,5.61,6.37,151.08,0.09,4.88,88.13,1.42,1.18,fair,low,2026-05-10T23:16:41Z,2026-05-10T23:17:53Z,2026,5,10,23,6,1,spring,1380.92,17.3349,18406.210000000003,2,5.61,6.37
2026-05-10T23:20:35Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,UY,Uruguay,Montevideo,3449299,SA,Montevideo,Montevideo,1270737,1,America/Montevideo,PPLC,34,3441575,2026-02-23,-34.90328,-56.18816,800,Clear,clear sky,01n,13.68,12.83,12.65,13.68,1019,66,1019,1017,10000.0,1.79,284,2.68,3,0.0,0.0,0.0,0.0,-10800,1778455235,2026-05-10T23:20:35Z,1778408887,2026-05-10T10:28:07Z,1778446455,2026-05-10T20:54:15Z,UY,stations,3442926,Cordon,200,WNW,0,mild,20.28,0,0,1778455235,2026-05-10T23:20:35Z,1,2.94,12.16,74.38,0.0,0.45,46.4,0.06,0.44,good,low,2026-05-10T23:20:35Z,2026-05-10T23:20:35Z,2026,5,10,23,6,1,spring,902.88,5.2626,13939.92,1,2.94,12.16
2026-05-10T23:20:35Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,UY,Uruguay,Montevideo,3449299,SA,Salto,Salto,99823,2,America/Montevideo,PPLA,52,3440714,2026-04-14,-31.38811,-57.95983,800,Clear,clear sky,01n,10.27,9.28,7.89,10.35,1023,74,1023,1019,10000.0,1.54,330,,0,0.0,0.0,0.0,0.0,-10800,1778455235,2026-05-10T23:20:35Z,1778408933,2026-05-10T10:28:53Z,1778447260,2026-05-10T21:07:40Z,UY,stations,3440714,Salto,200,NNW,0,mild,17.67,0,0,1778455235,2026-05-10T23:20:35Z,1,3.69,9.01,101.57,0.0,1.23,48.71,0.21,0.47,good,low,2026-05-10T23:20:35Z,2026-05-10T23:20:35Z,2026,5,10,23,6,1,spring,759.98,5.6826,10506.21,1,3.69,9.01
2026-05-10T23:20:35Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,UY,Uruguay,Montevideo,3449299,SA,Paysandú,Paysandu,73249,3,America/Montevideo,PPLA,44,3441243,2026-04-14,-32.3171,-58.08072,803,Clouds,broken clouds,04n,9.86,8.09,9.86,9.86,1023,77,1023,1020,10000.0,3.47,281,8.14,60,0.0,0.0,0.0,0.0,-10800,1778455235,2026-05-10T23:20:35Z,1778409059,2026-05-10T10:30:59Z,1778447192,2026-05-10T21:06:32Z,UY,stations,3441243,Paysandu,200,W,0,cold,17.56,0,0,1778455235,2026-05-10T23:20:35Z,1,4.23,9.38,100.77,0.0,1.31,46.69,0.42,0.65,good,low,2026-05-10T23:20:35Z,2026-05-10T23:20:35Z,2026,5,10,23,6,1,spring,759.2199999999999,14.678100000000002,10086.78,1,4.23,9.38
2026-05-10T23:20:36Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,UZ,Uzbekistan,Tashkent,32955400,AS,Tashkent,Tashkent,1978028,1,Asia/Tashkent,PPLC,424,1512569,2024-06-22,41.26465,69.21627,803,Clouds,broken clouds,04n,14.96,14.81,14.96,14.96,1021,88,1021,971,10000.0,0.73,222,0.92,80,0.0,0.0,0.0,0.0,18000,1778455236,2026-05-10T23:20:36Z,1778458152,2026-05-11T00:09:12Z,1778509794,2026-05-11T14:29:54Z,UZ,stations,1512569,Tashkent,200,SW,0,mild,23.76,0,0,1778455236,2026-05-10T23:20:36Z,1,4.7,6.58,115.21,0.0,1.18,49.41,0.06,9.24,good,low,2026-05-10T23:20:36Z,2026-05-10T23:20:36Z,2026,5,10,23,6,1,spring,1316.48,3.431,15274.160000000002,1,4.7,6.58
2026-05-10T23:20:36Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,UZ,Uzbekistan,Tashkent,32955400,AS,Andijon,Andijon,747800,2,Asia/Tashkent,PPLA,497,1514588,2026-04-14,40.78338,72.35067,804,Clouds,overcast clouds,04n,20.24,20.3,20.24,20.24,1018,76,1018,956,10000.0,0.7,247,1.73,100,0.0,0.0,0.0,0.0,18000,1778455236,2026-05-10T23:20:36Z,1778457471,2026-05-10T23:57:51Z,1778508971,2026-05-11T14:16:11Z,UZ,stations,1514588,Andijan,200,WSW,0,warm,27.84,0,0,1778455236,2026-05-10T23:20:36Z,2,0.84,1.17,87.14,0.0,0.15,79.6,0.09,2.2,fair,low,2026-05-10T23:20:36Z,2026-05-10T23:20:36Z,2026,5,10,23,6,1,spring,1538.2399999999998,0.588,20604.32,2,0.84,1.17
2026-05-10T23:20:36Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,UZ,Uzbekistan,Tashkent,32955400,AS,Namangan,Namangan,713220,3,Asia/Tashkent,PPLA,442,1513157,2026-04-14,40.9983,71.67257,804,Clouds,overcast clouds,04n,19.18,19.16,19.18,19.18,1016,77,1016,958,10000.0,2.5,205,4.44,96,0.0,0.0,0.0,0.0,18000,1778455236,2026-05-10T23:20:36Z,1778457602,2026-05-11T00:00:02Z,1778509165,2026-05-11T14:19:25Z,UZ,stations,1513157,Namangan,200,SSW,0,mild,26.88,0,0,1778455236,2026-05-10T23:20:36Z,2,1.17,1.65,99.59,0.0,0.21,81.97,0.08,2.64,fair,low,2026-05-10T23:20:36Z,2026-05-10T23:20:36Z,2026,5,10,23,6,1,spring,1476.86,2.925,19486.88,2,1.17,1.65
2026-05-10T23:20:37Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,VC,Saint Vincent and the Grenadines,Kingstown,110211,,Kingstown,Kingstown,24518,1,America/St_Vincent,PPLC,9,3577887,2019-09-05,13.15527,-61.22742,802,Clouds,scattered clouds,03n,26.93,29.86,26.93,26.93,1015,83,1015,1006,10000.0,4.63,50,,40,0.0,0.0,0.0,0.0,-14400,1778455237,2026-05-10T23:20:37Z,1778406042,2026-05-10T09:40:42Z,1778451719,2026-05-10T22:21:59Z,VC,stations,3577887,Kingstown,200,NE,0,warm,35.23,0,0,1778455237,2026-05-10T23:20:37Z,1,2.87,15.0,101.22,0.0,0.35,41.95,0.28,0.04,good,low,2026-05-10T23:20:37Z,2026-05-10T23:20:37Z,2026,5,10,23,6,1,spring,2235.19,13.2881,27333.95,1,2.87,15.0
2026-05-10T23:20:37Z,OpenWeather,OpenWeather,GeoNames cities15000 + countryInfo,metric,VC,Saint Vincent and the Grenadines,Kingstown,110211,,Calliaqua,Calliaqua,24205,2,America/St_Vincent,PPL,18,3748746,2024-11-01,13.12867,-61.19178,500,Rain,light rain,10n,26.78,29.51,26.78,26.78,1015,83,1015,1009,10000.0,4.63,50,,40,0.12,0.0,0.0,0.0,-14400,1778455237,2026-05-10T23:20:37Z,1778406035,2026-05-10T09:40:35Z,1778451709,2026-05-10T22:21:49Z,VC,stations,3577969,Arnos Vale,200,NE,0,warm,35.08,1,0,1778455237,2026-05-10T23:20:37Z,1,2.92,15.29,101.77,0.0,0.3,41.47,0.26,0.05,good,low,2026-05-10T23:20:37Z,2026-05-10T23:20:37Z,2026,5,10,23,6,1,spring,2222.74,13.5196,27181.7,1,2.92,15.29
