pm2_5,pm10,co,no2,so2,o3,temp,humidity,pressure,wind_speed,aqi_label
0.94,0.96,96.28,0.04,0.0,3.48,21.85,97,1010,0.61,good
7.85,11.9,137.02,4.99,3.14,108.21,8.25,70,1024,3.6,moderate
3.76,5.82,133.76,2.64,1.68,103.94,6.05,81,1027,4.12,moderate
2.96,4.52,131.82,2.95,0.89,94.06,6.15,85,1032,2.57,fair
2.36,2.94,112.14,1.11,0.1,71.45,9.08,87,1019,4.63,fair
9.06,10.02,118.17,4.12,2.23,75.32,10.99,82,1019,0.0,fair
15.4,16.45,141.95,5.79,1.57,85.4,5.33,91,1018,0.9,fair
0.97,1.02,109.19,0.09,0.03,13.39,26.99,83,1012,1.03,good
0.97,1.02,109.19,0.09,0.03,13.39,26.99,83,1012,1.03,good
1.6,1.76,104.98,0.11,0.05,12.53,23.34,98,1012,1.12,good
17.19,19.42,140.86,2.36,1.78,115.17,11.61,71,1018,7.72,moderate
1.89,3.11,125.65,1.31,0.12,5.59,22.97,96,1011,0.95,good
1.07,2.27,95.96,0.61,1.32,21.64,27.23,78,1011,3.09,good
2.58,3.67,173.4,2.67,0.17,10.29,27.62,64,1011,2.56,good
9.74,20.57,119.43,1.42,0.79,81.97,16.67,89,1011,2.06,fair
7.32,24.88,116.22,1.35,2.26,89.71,20.49,74,1012,8.41,fair
7.5,25.39,112.92,1.3,2.07,89.05,21.04,68,1012,7.07,fair
7.32,24.88,116.22,1.35,2.26,89.71,20.09,77,1012,8.9,fair
20.16,79.66,102.52,0.66,1.03,84.46,25.73,72,1012,3.65,moderate
20.16,79.66,102.52,0.66,1.03,84.46,25.72,72,1012,3.68,moderate
7.35,9.32,170.96,0.61,0.14,11.0,20.65,93,1013,0.32,good
1.36,6.26,98.94,0.41,0.39,47.03,25.82,78,1015,3.6,good
1.36,6.26,98.94,0.41,0.39,47.03,25.94,78,1015,3.6,good
1.36,6.26,98.94,0.41,0.39,47.03,26.02,78,1015,3.6,good
1.0,2.01,102.95,0.41,0.22,16.44,26.18,84,1010,3.14,good
0.5,0.72,103.74,0.05,0.02,20.4,23.95,100,1010,0.0,good
2.71,2.88,93.36,0.19,0.02,2.36,20.62,100,1012,0.94,good
15.31,20.7,126.88,1.65,2.02,104.87,15.91,69,1017,2.57,moderate
6.05,8.32,112.33,1.44,0.21,28.79,14.16,81,1018,0.89,good
29.19,34.03,129.46,0.68,2.0,117.52,14.36,70,1018,0.96,moderate
14.25,16.29,136.91,0.39,2.36,52.82,21.94,87,1012,4.92,fair
9.37,11.4,122.53,0.26,1.42,44.83,22.47,87,1012,4.92,good
13.34,15.09,136.32,0.33,1.94,51.63,20.35,77,1012,4.92,fair
3.63,14.09,98.44,0.05,0.15,36.26,28.88,71,1013,9.26,good
3.63,14.09,98.44,0.05,0.15,36.26,28.43,73,1013,9.26,good
3.45,13.36,98.27,0.05,0.14,36.74,29.4,71,1012,9.26,good
11.93,32.37,121.61,0.62,2.27,99.41,24.06,83,1011,2.57,fair
17.45,45.51,144.42,0.59,0.82,77.8,25.36,46,1010,2.92,fair
15.27,38.09,137.5,0.58,1.48,91.32,27.44,31,1010,1.85,fair
2.77,4.39,117.36,1.35,0.72,23.89,26.68,86,1011,3.29,good
1.17,1.35,113.07,0.28,0.05,16.82,25.14,88,1011,1.84,good
2.79,4.27,119.28,0.42,0.2,24.55,25.46,89,1011,2.12,good
6.96,14.14,155.5,0.87,0.6,59.55,24.79,88,1010,3.58,good
6.96,14.14,155.5,0.87,0.6,59.55,24.86,89,1010,3.58,good
7.52,15.53,157.38,0.86,0.64,59.2,25.11,89,1010,3.6,good
13.27,15.99,126.24,0.79,9.48,66.62,29.42,34,1014,2.57,fair
8.86,11.15,202.17,2.58,0.51,54.56,30.69,62,1013,7.2,good
4.93,6.34,146.82,1.06,0.26,70.17,28.9,70,1012,6.17,fair
18.25,20.06,133.77,3.87,0.77,58.62,13.82,67,1019,1.54,fair
15.66,20.45,141.44,3.54,2.07,111.27,14.06,67,1016,0.0,moderate
17.53,20.42,140.28,3.37,1.96,115.63,16.51,55,1017,3.09,moderate
2.13,5.19,118.48,0.29,0.26,36.28,28.93,74,1014,3.6,good
2.13,5.19,118.48,0.29,0.26,36.28,28.43,74,1014,3.6,good
11.98,14.39,171.25,0.58,0.47,77.73,26.2,82,1016,6.45,fair
6.3,8.95,134.28,1.87,0.43,64.28,10.06,38,1021,4.12,fair
4.5,5.98,135.31,0.93,0.9,91.71,7.88,31,1021,6.17,fair
4.52,6.6,135.63,3.62,0.79,77.91,12.25,55,1020,4.36,fair
14.42,17.26,340.59,3.25,1.23,31.85,27.19,90,1010,1.54,fair
36.61,43.86,624.83,6.18,2.27,54.42,26.68,97,1010,0.51,moderate
14.42,17.26,340.59,3.25,1.23,31.85,26.38,94,1010,1.54,fair
6.21,7.5,132.85,2.02,1.47,108.93,9.0,90,1029,4.63,moderate
5.46,8.31,138.71,1.06,1.23,119.59,8.87,81,1027,5.14,moderate
6.14,7.03,133.44,1.43,1.14,105.35,7.97,95,1028,2.65,moderate
6.04,22.76,119.42,2.76,0.88,72.03,13.17,74,1014,1.34,fair
10.74,33.07,125.17,10.57,1.69,65.07,16.74,81,1014,1.03,fair
9.15,19.25,119.94,0.61,0.87,92.78,16.66,82,1014,1.64,fair
6.23,8.71,136.96,3.33,2.69,115.88,7.88,87,1030,5.14,moderate
18.65,35.86,95.69,0.16,0.46,62.3,28.01,83,1007,1.54,fair
40.95,86.14,617.75,21.68,2.11,19.33,30.03,39,1002,5.14,moderate
19.69,27.11,334.26,10.22,2.76,28.97,23.81,74,1008,5.81,fair
28.4,112.92,165.03,1.55,0.26,92.8,16.95,94,1009,2.57,poor
30.38,116.46,192.34,2.63,0.88,64.99,16.23,86,1009,2.68,poor
31.83,76.99,246.51,8.25,7.19,67.67,13.85,100,1008,3.09,moderate
7.41,10.32,181.2,9.7,1.89,59.7,13.99,62,1012,5.14,good
25.25,110.34,103.78,0.69,0.27,88.16,17.08,51,1015,3.09,poor
6.42,7.88,134.48,4.66,0.72,52.07,9.77,36,1010,4.18,good
2.38,13.38,133.37,0.07,0.26,106.32,4.81,80,1010,8.23,moderate
2.38,13.38,133.37,0.07,0.26,106.32,4.84,80,1010,8.23,moderate
2.38,13.38,133.37,0.07,0.26,106.32,4.93,80,1010,8.23,moderate
4.76,6.89,114.47,0.31,0.39,105.78,15.32,56,1016,1.54,moderate
9.65,12.06,193.96,7.88,1.53,63.54,16.35,85,1016,4.63,fair
7.66,9.84,124.94,0.65,0.83,111.73,14.34,88,1016,0.51,moderate
20.6,22.55,144.61,2.32,1.38,106.38,12.14,72,1017,8.23,moderate
1.86,5.28,111.47,0.2,0.2,33.88,28.53,74,1014,5.14,good
1.86,5.24,109.17,0.18,0.19,34.29,27.57,79,1014,5.14,good
1.86,5.24,109.17,0.18,0.19,34.29,27.74,79,1014,5.14,good
5.15,17.51,123.83,3.84,1.33,80.24,15.05,58,1014,1.03,fair
4.88,18.09,129.6,5.54,1.95,85.38,15.95,58,1014,1.03,fair
6.41,19.61,151.13,13.92,2.54,60.22,13.73,84,1014,1.85,fair
21.72,30.19,185.58,5.22,3.29,109.27,17.59,87,1012,4.63,moderate
22.95,32.62,184.53,4.52,3.22,114.98,17.87,89,1011,4.63,moderate
29.36,36.96,206.03,10.32,4.47,82.78,18.97,48,1015,3.6,moderate
0.86,1.0,94.9,0.51,0.15,22.35,16.62,100,1014,1.54,good
11.97,17.91,400.22,4.02,0.49,17.63,16.48,96,1013,2.62,fair
9.88,13.74,314.62,2.98,0.37,10.61,27.23,89,1011,1.54,good
10.68,17.38,104.22,2.6,0.87,68.23,11.11,68,1013,1.39,fair
1.51,2.33,78.0,0.12,0.21,75.92,17.51,59,1014,4.0,fair
1.49,2.26,93.45,0.94,0.15,71.79,12.55,69,1013,3.21,fair
19.36,22.67,551.14,9.32,1.47,33.55,28.41,68,1010,3.12,fair
4.83,8.34,181.3,1.38,0.36,46.16,28.22,70,1010,2.0,good
18.63,19.4,405.6,4.26,0.79,9.47,27.55,76,1010,1.4,fair
0.5,0.91,69.64,0.01,0.01,5.7,32.0,66,1010,0.51,good
2.15,6.37,66.45,0.05,0.15,37.46,26.32,77,1011,0.43,good
2.32,6.39,68.06,0.04,0.13,36.95,26.79,80,1011,3.93,good
2.44,7.36,65.77,0.04,0.19,37.54,28.18,73,1010,5.46,good
28.94,33.96,261.21,4.77,6.24,92.33,12.66,50,1019,1.62,moderate
17.01,21.17,271.5,4.64,4.38,52.92,13.71,45,1018,0.95,fair
25.99,30.6,218.05,3.1,3.93,107.08,13.44,43,1019,0.96,moderate
35.91,43.66,329.15,10.93,4.54,75.21,12.76,76,1019,1.54,moderate
21.6,24.61,210.22,7.35,6.05,105.69,13.95,58,1019,1.03,moderate
30.96,38.69,293.14,3.27,3.77,88.31,12.95,76,1019,1.54,moderate
54.0,204.06,157.35,0.61,3.19,117.09,23.97,52,1008,8.08,very_poor
50.02,187.33,157.96,0.6,3.32,118.36,24.33,54,1009,1.34,poor
50.02,187.33,157.96,0.6,3.32,118.36,24.25,54,1008,1.34,poor
3.54,7.05,113.95,0.25,0.29,52.14,29.01,74,1014,5.66,good
3.54,7.05,113.95,0.25,0.29,52.14,29.01,74,1014,5.66,good
10.9,12.5,95.98,1.29,0.89,80.43,10.28,82,1016,1.0,fair
17.52,41.49,157.71,5.86,0.45,28.83,15.33,77,1012,2.0,fair
1.63,3.67,128.44,0.25,0.08,64.74,-2.95,86,1022,2.0,fair
57.5,63.07,746.53,12.33,3.19,29.97,23.97,78,1009,0.0,poor
27.52,30.11,682.04,10.25,1.45,34.82,25.81,73,1010,1.93,moderate
36.51,37.96,600.9,2.47,0.32,21.06,27.12,81,1010,1.6,moderate
8.74,18.3,121.94,3.73,1.93,90.12,17.63,76,1013,3.52,fair
7.72,16.14,136.8,5.77,2.67,69.64,17.57,80,1014,4.06,fair
9.13,18.28,123.64,2.87,2.18,90.39,17.96,78,1014,1.73,fair
1.71,7.4,96.73,0.44,0.44,48.6,26.93,83,1014,2.57,good
1.59,7.3,96.59,0.31,0.33,47.54,26.03,88,1014,2.57,good
0.5,0.62,92.49,0.79,0.37,12.9,26.72,88,1008,3.65,good
0.5,0.62,92.49,0.79,0.37,12.9,26.71,88,1008,0.45,good
0.5,0.62,92.49,0.79,0.37,12.9,26.64,88,1008,0.45,good
1.9,2.88,94.02,0.37,0.14,30.68,26.2,89,1011,3.29,good
3.78,5.23,110.66,0.59,0.19,39.29,22.75,98,1012,0.92,good
0.5,0.93,80.24,0.3,0.07,23.55,25.67,88,1012,2.05,good
0.76,1.86,65.38,1.28,0.14,36.97,3.64,45,1022,1.1,good
2.56,4.48,97.2,2.0,0.28,30.45,4.04,41,1022,0.67,good
0.86,2.23,66.5,1.61,0.17,32.43,3.25,57,1023,0.99,good
0.52,1.08,144.19,1.89,0.99,75.61,-0.01,64,1022,2.06,fair
0.5,0.66,140.33,0.89,0.44,81.25,-0.72,69,1024,1.54,fair
0.5,0.5,142.17,1.81,0.66,91.77,0.01,70,1026,7.43,fair
11.42,12.74,140.03,3.19,3.95,114.32,11.42,52,1020,7.2,moderate
10.79,12.03,137.79,2.77,2.78,99.56,11.84,56,1020,4.92,fair
10.97,12.21,138.22,2.88,2.89,99.56,11.99,52,1020,7.2,fair
0.5,0.59,143.99,0.93,0.7,82.94,3.9,80,1022,3.09,fair
0.5,0.94,143.16,0.94,0.32,89.19,-1.63,81,1022,2.25,fair
0.5,0.5,138.82,0.2,0.16,97.96,2.95,70,1026,2.57,fair
15.55,52.38,107.63,0.76,0.05,68.19,18.94,52,1010,3.6,moderate
19.29,40.6,237.54,4.42,1.26,93.95,21.04,37,1014,3.97,fair
18.51,53.37,132.2,1.49,0.15,78.57,18.89,67,1013,8.11,moderate
7.25,18.28,115.23,0.99,2.37,93.32,18.04,82,1011,1.03,fair
7.81,14.87,115.7,2.22,2.32,84.06,18.23,88,1011,0.0,fair
2.66,4.58,101.23,1.88,0.14,42.31,17.08,100,1011,3.09,good
9.54,13.98,137.05,0.97,0.94,109.0,14.89,77,1015,2.06,moderate
2.76,4.13,136.8,1.42,0.76,78.57,10.02,26,1021,3.6,fair
2.01,3.04,130.68,1.0,0.37,68.4,6.78,57,1021,1.75,fair
3.46,5.07,139.84,1.38,0.71,80.71,5.84,49,1021,2.03,fair
80.3,83.76,139.15,2.58,9.33,107.53,13.88,72,1018,1.54,very_poor
61.27,65.73,148.39,3.28,6.51,102.63,6.38,79,1018,0.67,poor
66.47,71.77,166.68,5.87,6.49,88.0,9.48,93,1017,0.0,poor
7.21,10.77,162.62,1.72,0.1,12.36,15.98,100,1016,2.57,good
2.44,3.85,84.09,0.42,0.05,12.93,25.0,94,1012,2.06,good
4.51,5.86,119.76,0.89,0.06,11.75,13.04,75,1017,1.18,good
0.63,2.32,91.66,0.01,0.06,9.49,28.98,79,1011,3.09,good
7.07,8.74,111.29,1.84,0.7,71.21,11.9,71,1018,1.03,fair
7.08,9.04,114.94,2.19,1.14,77.37,11.31,83,1018,1.2,fair
7.86,9.3,107.34,1.9,0.94,73.93,9.59,82,1018,0.75,fair
7.51,18.46,141.84,0.29,0.06,26.4,31.3,42,1009,0.51,good
2.61,3.76,147.1,0.97,0.07,20.27,26.35,70,1011,4.47,good
3.25,4.62,147.92,0.64,0.06,20.13,29.82,53,1010,6.28,good
9.8,12.84,356.64,5.39,0.51,27.61,27.98,94,1010,2.57,good
6.47,9.51,199.08,1.52,0.26,48.94,28.49,50,1009,3.51,good
15.66,21.97,481.11,10.33,1.24,17.45,25.65,63,1010,1.54,fair
4.87,25.1,113.14,0.28,0.21,88.63,2.07,48,1013,0.0,fair
4.85,20.44,104.97,0.61,0.05,73.25,8.22,41,1011,3.41,fair
2.88,10.94,117.18,0.67,0.16,82.2,6.99,66,1017,8.72,fair
8.64,18.31,161.14,0.85,0.72,58.5,24.85,94,1010,1.54,good
8.95,20.57,160.49,0.33,0.32,60.19,24.96,94,1010,1.54,fair
8.95,20.57,160.49,0.33,0.32,60.19,24.82,94,1010,1.54,fair
3.47,14.87,99.38,0.11,0.17,34.56,27.08,78,1014,8.23,good
2.03,8.44,99.3,0.89,0.8,51.27,25.23,82,1014,3.84,good
1.96,7.91,98.97,0.82,0.74,49.22,25.55,82,1015,3.89,good
1.96,7.91,98.97,0.82,0.74,49.22,25.41,82,1015,4.41,good
5.94,21.25,109.16,0.24,0.95,82.85,18.96,86,1013,7.05,fair
3.34,10.78,107.8,0.78,1.08,88.28,17.93,88,1014,5.14,fair
42.48,197.12,106.09,0.19,0.08,66.63,30.73,13,1009,5.03,poor
15.05,24.29,114.02,0.13,1.16,108.0,17.34,82,1015,3.09,moderate
15.05,24.29,114.02,0.13,1.16,108.0,17.22,82,1015,3.09,moderate
15.05,24.29,114.02,0.13,1.16,108.0,16.99,82,1015,3.09,moderate
1.42,2.46,73.36,1.43,0.65,28.26,24.68,94,1012,4.8,good
1.41,2.52,73.1,1.23,0.51,29.83,22.15,94,1013,0.89,good
1.41,2.52,73.1,1.23,0.51,29.83,23.1,94,1013,0.89,good
0.5,0.5,93.62,0.05,0.01,9.4,27.97,94,1008,1.03,good
2.61,3.19,82.24,0.23,0.05,26.41,15.77,78,1016,1.34,good
1.44,2.97,72.12,0.38,0.14,20.37,16.42,85,1015,2.07,good
3.85,5.04,92.29,0.74,0.05,39.89,15.33,89,1015,1.55,good
19.61,22.91,184.21,4.1,2.16,87.27,29.97,10,1009,5.14,fair
2.6,8.22,122.04,0.17,0.63,111.65,19.71,60,1016,6.17,moderate
15.3,17.91,157.55,2.43,1.57,86.92,29.97,10,1010,5.14,fair
10.89,11.37,232.35,2.52,0.83,26.47,25.29,94,1009,0.0,fair
3.78,4.9,137.31,2.67,1.35,7.94,26.52,94,1009,0.51,good
10.78,11.2,216.99,1.29,0.39,22.55,25.51,94,1009,0.0,fair
3.2,6.7,94.37,0.78,1.33,54.27,19.55,75,1021,5.14,good
3.2,6.7,94.37,0.78,1.33,54.27,18.97,77,1020,5.14,good
1.6,3.96,67.88,0.21,0.03,18.21,18.73,99,1014,1.72,good
1.69,5.02,65.1,0.04,0.12,24.77,28.73,72,1016,1.31,good
1.69,5.02,65.1,0.04,0.12,24.77,28.87,72,1016,2.17,good
1.7,4.78,64.92,0.06,0.15,24.68,28.66,72,1017,1.03,good
21.39,41.47,203.51,0.75,0.12,34.57,32.16,43,1008,2.57,fair
127.11,408.56,444.67,3.86,1.81,44.84,30.27,12,1008,4.72,very_poor
118.83,411.4,489.42,7.21,2.17,41.44,28.23,12,1009,4.44,very_poor
0.57,1.59,99.42,0.1,0.05,22.19,24.13,94,1009,1.54,good
116.17,343.21,622.78,7.48,1.73,28.42,29.67,13,1008,2.56,very_poor
4.66,12.32,207.92,1.76,0.63,19.47,23.81,90,1009,0.72,good
2.24,5.4,103.13,0.22,7.65,62.77,31.85,35,1009,6.71,fair
4.51,7.56,105.87,0.27,7.32,68.39,31.65,45,1008,2.43,fair
1.91,4.86,103.0,0.16,3.95,61.43,32.67,36,1009,8.05,fair
7.27,8.95,154.58,7.73,4.74,100.77,11.18,55,1025,5.66,moderate
4.81,6.3,149.35,7.49,3.98,98.21,11.3,59,1026,8.23,fair
5.38,6.94,151.69,8.02,4.22,99.66,11.62,56,1025,5.66,fair
3.18,4.06,141.2,4.65,2.13,92.23,6.98,70,1029,0.61,fair
1.87,3.55,130.21,0.94,0.76,97.06,8.27,87,1031,3.6,fair
0.65,0.79,127.11,0.34,0.42,79.18,5.78,95,1028,0.45,fair
23.59,28.82,396.16,5.4,5.92,75.15,18.25,100,1008,1.54,fair
39.86,47.14,442.39,3.6,4.37,84.02,18.72,71,1008,1.51,moderate
35.79,43.52,447.15,6.26,7.08,72.82,22.97,89,1005,0.38,moderate
1.41,2.87,73.75,0.44,0.36,58.2,19.61,52,1029,2.09,good
1.05,1.91,72.87,0.48,0.09,44.25,19.95,48,1020,1.03,good
0.62,1.03,73.02,0.44,0.15,38.38,16.4,82,1022,9.26,good
41.72,135.99,123.24,1.89,1.27,72.43,32.99,24,1005,2.06,poor
32.84,100.02,120.94,2.5,1.42,71.71,33.05,24,1005,2.06,poor
41.39,133.14,123.35,1.85,1.26,72.35,33.0,24,1005,2.06,poor
1.13,2.05,117.67,0.62,0.41,45.68,29.97,67,1009,6.69,good
1.11,2.11,119.98,0.73,0.48,43.45,29.82,68,1009,6.17,good
1.11,2.11,119.98,0.73,0.48,43.45,29.99,68,1009,6.17,good
5.34,17.82,70.93,0.06,0.34,57.67,22.72,75,1011,4.12,good
5.34,17.82,70.93,0.06,0.34,57.67,20.1,83,1011,4.12,good
10.51,19.38,83.8,0.65,1.48,67.43,16.12,55,1015,2.06,fair
1.11,4.18,61.03,0.01,0.05,23.65,29.9,70,1012,7.6,good
1.15,4.25,61.08,0.01,0.04,24.56,29.96,70,1012,7.6,good
1.17,4.46,61.18,0.01,0.04,24.11,29.8,70,1012,7.6,good
1.45,7.22,60.19,0.03,0.13,44.01,27.84,71,1012,5.39,good
1.89,2.69,34.83,0.06,0.04,2.53,27.41,68,1012,1.05,good
2.16,2.64,71.83,0.07,5.07,6.57,28.47,76,1010,4.17,good
9.75,12.11,196.57,5.65,4.15,33.78,31.49,70,1012,3.6,good
17.21,20.51,431.25,9.71,2.02,23.23,26.05,73,1011,4.12,fair
9.3,11.76,175.39,5.25,4.55,35.89,31.62,72,1012,3.6,good
38.56,58.94,605.97,9.19,2.13,40.41,21.99,83,1003,2.57,moderate
34.53,84.93,122.27,0.1,0.56,83.07,28.09,83,1003,4.12,moderate
7.31,21.65,232.98,3.39,0.27,36.26,22.08,64,1005,4.12,fair
2.75,4.78,164.17,3.86,2.02,67.87,2.82,52,1026,3.09,fair
7.66,8.89,150.17,2.49,1.21,77.71,0.95,66,1024,0.51,fair
6.4,8.2,156.04,4.36,3.3,71.01,0.88,72,1026,0.51,fair
1.99,6.01,97.9,0.31,0.23,38.63,24.48,91,1015,1.9,good
2.08,7.18,97.17,0.28,0.23,38.17,24.18,91,1015,1.45,good
2.12,7.38,96.88,0.3,0.25,37.74,24.49,87,1015,1.88,good
7.41,28.25,119.72,1.99,0.89,70.99,17.54,79,1014,1.04,fair
6.4,25.22,117.1,1.07,0.79,71.56,17.29,76,1014,1.75,fair
7.41,28.25,119.72,1.99,0.89,70.99,17.53,79,1014,0.86,fair
4.79,11.75,122.34,1.02,1.13,106.48,15.62,88,1008,2.57,moderate
11.89,24.45,125.49,3.31,2.22,100.9,19.73,56,1006,4.63,moderate
16.05,29.22,131.49,4.29,2.5,95.69,17.31,72,1007,0.94,fair
4.57,8.71,75.24,1.32,0.41,36.51,18.56,64,1015,0.0,good
8.13,10.73,150.02,3.09,0.45,37.26,16.33,82,1016,3.09,good
4.43,8.31,74.9,1.39,0.47,36.98,17.91,69,1015,0.0,good
47.6,151.51,136.32,5.85,4.66,81.41,29.95,48,1005,2.06,poor
47.6,151.51,136.32,5.85,4.66,81.41,29.89,48,1005,2.06,poor
47.51,148.6,142.6,8.98,6.08,73.1,30.03,48,1005,1.54,poor
1.9,3.05,77.1,0.61,0.3,34.31,23.81,88,1013,3.09,good
2.13,3.39,75.35,0.51,0.25,38.66,22.02,80,1013,0.77,good
1.83,3.07,74.47,0.46,0.21,37.66,25.82,73,1013,2.57,good
3.83,5.95,124.14,2.0,0.08,39.33,9.94,71,1018,3.58,good
5.29,7.16,140.59,1.47,0.78,78.58,8.32,49,1021,2.68,fair
0.98,1.78,130.24,1.05,0.58,89.11,4.3,77,1020,1.63,fair
12.01,15.45,115.64,4.57,1.9,46.81,10.77,65,1018,1.03,fair
9.14,13.89,153.37,5.9,3.58,73.23,14.99,51,1019,0.51,fair
10.92,14.4,114.81,3.04,2.13,53.44,12.01,55,1019,2.11,fair
0.5,0.5,142.27,0.89,0.22,80.76,0.77,88,1009,5.26,fair
0.5,0.5,146.36,2.49,0.87,82.1,3.33,67,1016,0.45,fair
1.3,1.82,147.25,1.2,0.14,50.61,0.87,80,1031,1.0,good
31.43,49.86,720.7,3.51,0.43,4.54,17.71,100,1015,1.03,moderate
17.27,24.67,498.84,3.78,1.09,15.95,16.1,97,1016,0.94,fair
23.19,33.66,573.68,5.92,1.16,17.29,13.11,95,1014,1.77,fair
9.61,33.55,112.08,1.87,2.11,108.27,25.0,43,1009,6.05,moderate
4.38,12.22,99.71,0.59,0.11,58.18,25.32,32,1009,4.27,good
18.13,53.73,125.63,16.2,61.8,77.48,24.42,36,1009,2.71,moderate
0.77,3.24,65.07,0.02,0.09,7.76,31.2,65,1011,3.65,good
0.77,3.24,65.07,0.02,0.09,7.76,31.22,64,1011,3.16,good
0.77,3.21,65.01,0.01,0.09,7.79,30.88,66,1011,4.09,good
0.5,0.8,72.84,0.04,0.01,9.87,26.0,94,1008,1.03,good
16.24,87.26,103.89,0.12,0.1,94.46,26.96,12,1009,6.75,moderate
15.7,83.14,104.35,0.12,0.1,93.27,26.82,12,1010,6.88,moderate
15.7,83.14,104.35,0.12,0.1,93.27,26.89,12,1010,6.85,moderate
0.5,0.72,145.02,1.0,0.29,74.93,3.05,69,1028,1.38,fair
1.3,1.66,141.27,2.87,1.39,89.19,2.43,66,1029,1.58,fair
6.5,7.38,160.84,8.26,2.39,76.17,4.93,77,1029,2.41,fair
2.78,3.87,132.03,1.96,0.98,7.88,26.97,94,1009,1.54,good
2.78,3.87,132.03,1.96,0.98,7.88,26.94,94,1009,1.54,good
2.78,3.87,132.03,1.96,0.98,7.88,27.0,94,1009,1.54,good
12.61,14.46,140.79,3.85,1.15,84.94,12.26,94,1019,1.03,fair
10.76,13.28,135.61,5.05,0.59,53.9,12.0,85,1020,1.03,fair
11.77,13.86,134.17,4.35,0.74,59.38,11.09,92,1020,0.59,fair
8.28,10.64,150.47,4.43,0.5,58.89,8.58,52,1021,3.09,good
2.72,3.6,138.7,0.91,1.39,95.0,7.13,33,1023,5.66,fair
8.28,10.64,150.47,4.43,0.5,58.89,9.27,49,1021,3.09,good
29.36,83.06,100.38,0.54,0.58,68.66,24.61,85,1012,2.1,moderate
22.92,59.77,102.1,0.44,0.37,54.77,23.89,95,1012,0.76,moderate
19.09,47.25,107.16,0.48,0.31,50.22,24.11,94,1012,0.6,fair
5.52,21.07,104.18,0.71,1.18,87.65,20.14,88,1013,6.17,fair
9.24,40.08,138.88,1.74,1.62,78.87,20.2,53,1012,6.13,fair
5.76,21.45,104.14,0.97,1.37,89.34,20.11,88,1013,6.17,fair
0.52,1.22,65.41,0.03,0.03,20.59,28.35,80,1008,5.05,good
5.35,11.38,163.78,1.71,0.17,17.05,21.82,63,1010,2.62,good
2.68,9.16,93.96,0.33,0.03,20.35,24.06,57,1009,3.87,good
2.51,3.13,111.19,1.34,0.56,25.06,27.95,78,1011,2.06,good
2.1,2.61,109.64,0.84,0.37,24.17,27.96,78,1011,2.06,good
3.52,5.32,154.23,0.58,0.05,6.53,23.65,70,1009,1.93,good
12.37,39.08,110.17,0.64,0.04,19.37,29.73,43,1007,1.77,fair
2.19,2.55,118.83,0.11,0.02,4.3,20.2,83,1010,1.47,good
1.66,3.87,94.68,0.04,0.04,19.99,27.36,76,1010,3.12,good
17.15,23.15,109.89,0.31,4.77,55.62,26.16,79,1011,5.66,fair
17.15,23.15,109.89,0.31,4.77,55.62,26.94,78,1012,5.66,fair
10.39,15.92,109.02,0.3,5.21,64.74,30.74,65,1009,2.2,fair
8.13,15.37,117.06,1.89,4.72,65.91,15.12,87,1011,4.73,fair
6.96,14.03,175.81,24.09,3.02,32.23,15.07,68,1013,0.7,good
15.42,22.88,147.19,4.66,5.31,63.7,13.71,87,1013,4.31,fair
3.29,4.72,97.24,1.48,1.26,33.6,13.67,92,1023,1.04,good
4.6,6.65,111.15,2.42,1.59,33.68,11.12,96,1022,1.81,good
3.24,7.65,110.67,0.28,0.28,62.45,25.96,82,1016,3.6,fair
22.26,70.33,208.94,1.32,0.39,26.57,31.98,12,1007,3.09,moderate
4.85,11.21,114.18,0.39,0.03,10.69,28.2,60,1008,2.57,good
21.24,66.64,115.48,0.41,0.09,42.78,27.76,8,1008,6.5,moderate
0.76,1.62,104.36,0.58,0.23,24.26,28.06,83,1011,1.03,good
11.44,15.27,240.4,2.28,0.31,10.36,21.86,93,1012,1.31,fair
5.38,7.33,180.13,2.07,0.16,9.07,24.81,74,1009,3.04,good
9.04,10.67,223.23,2.34,0.52,20.46,29.96,61,1009,2.78,good
8.18,9.71,217.63,2.16,0.54,22.0,32.81,63,1009,3.09,good
10.64,12.8,256.96,3.05,0.7,19.97,29.97,79,1009,3.6,fair
15.85,35.76,307.27,1.19,0.13,64.44,15.06,94,1014,2.0,fair
7.54,12.96,113.56,0.61,1.29,68.16,18.85,50,1011,1.16,fair
5.38,13.29,122.4,0.6,0.84,64.25,16.52,59,1013,1.73,fair
2.01,3.58,149.48,2.22,0.39,18.26,27.8,73,1012,0.32,good
1.85,4.53,125.9,1.27,0.4,27.86,26.08,83,1012,1.8,good
1.65,5.55,73.69,0.24,0.19,35.84,26.38,83,1012,1.79,good
14.39,39.9,162.47,5.13,1.02,65.28,15.92,72,1016,1.03,fair
35.6,173.21,108.42,0.34,0.16,79.25,15.99,51,1012,2.06,poor
61.41,319.05,120.06,0.32,0.05,91.23,18.97,63,1014,2.06,very_poor
18.31,35.86,124.66,1.84,0.35,72.46,18.8,68,1013,0.51,fair
19.28,51.21,122.65,0.88,0.5,90.94,20.08,68,1013,2.06,moderate
17.99,45.35,124.54,1.21,0.64,82.31,17.88,88,1014,3.09,fair
3.31,10.96,62.45,0.02,0.07,50.8,28.18,78,1013,3.6,good
11.8,15.82,154.62,6.51,2.56,48.62,8.82,81,1019,4.12,fair
